loop,30.0,06:47:05
loop,30.0,06:54:46
loop,30.0,06:54:46
loop,30.0,06:54:46
loop,30.0,06:54:47
loop,30.0,06:54:48
loop,30.0,06:54:48
loop,30.0,06:54:48
loop,30.0,06:54:49
loop,30.0,06:54:49
loop,30.0,06:54:50
loop,30.0,06:54:50
loop,30.0,06:54:51
loop,30.0,06:54:51
loop,30.0,06:54:51
loop,30.0,06:54:52
loop,30.0,06:54:52
loop,30.0,06:54:53
loop,30.0,06:54:53
loop,30.0,06:54:54
